method,item_key,selected_count,selection_prob
heap,2023-06-29|META,5,0.01
heap,2023-06-29|MSFT,4,0.008
heap,2023-06-29|NVDA,2,0.004
heap,2023-06-29|ORCL,5,0.01
heap,2023-06-30|AAPL,9,0.018
heap,2023-06-30|AMD,4,0.008
heap,2023-06-30|ASML,5,0.01
heap,2023-06-30|INTC,0,0.0
heap,2023-06-30|META,4,0.008
heap,2023-06-30|MSFT,2,0.004
heap,2023-06-30|NVDA,2,0.004
heap,2023-06-30|ORCL,0,0.0
heap,2023-07-03|AAPL,3,0.006
heap,2023-07-03|AMD,5,0.01
heap,2023-07-03|ASML,8,0.016
heap,2023-07-03|INTC,7,0.014
heap,2023-07-03|META,3,0.006
heap,2023-07-03|MSFT,1,0.002
heap,2023-07-03|NVDA,3,0.006
heap,2023-07-03|ORCL,2,0.004
heap,2023-07-05|AAPL,5,0.01
heap,2023-07-05|AMD,2,0.004
heap,2023-07-05|ASML,7,0.014
heap,2023-07-05|INTC,3,0.006
heap,2023-07-05|META,1,0.002
heap,2023-07-05|MSFT,2,0.004
heap,2023-07-05|NVDA,0,0.0
heap,2023-07-05|ORCL,1,0.002
heap,2023-07-06|AAPL,1,0.002
heap,2023-07-06|AMD,1,0.002
heap,2023-07-06|ASML,3,0.006
heap,2023-07-06|INTC,4,0.008
heap,2023-07-06|META,3,0.006
heap,2023-07-06|MSFT,0,0.0
heap,2023-07-06|NVDA,2,0.004
heap,2023-07-06|ORCL,3,0.006
heap,2023-07-07|AAPL,1,0.002
heap,2023-07-07|AMD,5,0.01
heap,2023-07-07|ASML,1,0.002
heap,2023-07-07|INTC,2,0.004
heap,2023-07-07|META,2,0.004
heap,2023-07-07|MSFT,3,0.006
heap,2023-07-07|NVDA,4,0.008
heap,2023-07-07|ORCL,3,0.006
heap,2023-07-10|AAPL,3,0.006
heap,2023-07-10|AMD,3,0.006
heap,2023-07-10|ASML,3,0.006
heap,2023-07-10|INTC,5,0.01
heap,2023-07-10|META,2,0.004
heap,2023-07-10|MSFT,2,0.004
heap,2023-07-10|NVDA,3,0.006
heap,2023-07-10|ORCL,1,0.002
heap,2023-07-11|AAPL,1,0.002
heap,2023-07-11|AMD,2,0.004
heap,2023-07-11|ASML,1,0.002
heap,2023-07-11|INTC,2,0.004
heap,2023-07-11|META,1,0.002
heap,2023-07-11|MSFT,6,0.012
heap,2023-07-11|NVDA,3,0.006
heap,2023-07-11|ORCL,1,0.002
heap,2023-07-12|AAPL,3,0.006
heap,2023-07-12|AMD,3,0.006
heap,2023-07-12|ASML,0,0.0
heap,2023-07-12|INTC,3,0.006
heap,2023-07-12|META,4,0.008
heap,2023-07-12|MSFT,3,0.006
heap,2023-07-12|NVDA,2,0.004
heap,2023-07-12|ORCL,4,0.008
heap,2023-07-13|AAPL,3,0.006
heap,2023-07-13|AMD,2,0.004
heap,2023-07-13|ASML,5,0.01
heap,2023-07-13|INTC,0,0.0
heap,2023-07-13|META,1,0.002
heap,2023-07-13|MSFT,2,0.004
heap,2023-07-13|NVDA,3,0.006
heap,2023-07-13|ORCL,2,0.004
heap,2023-07-14|AAPL,1,0.002
heap,2023-07-14|AMD,1,0.002
heap,2023-07-14|ASML,3,0.006
heap,2023-07-14|INTC,1,0.002
heap,2023-07-14|META,6,0.012
heap,2023-07-14|MSFT,2,0.004
heap,2023-07-14|NVDA,2,0.004
heap,2023-07-14|ORCL,1,0.002
heap,2023-07-17|AAPL,1,0.002
heap,2023-07-17|AMD,1,0.002
heap,2023-07-17|ASML,1,0.002
heap,2023-07-17|INTC,3,0.006
heap,2023-07-17|META,2,0.004
heap,2023-07-17|MSFT,2,0.004
heap,2023-07-17|NVDA,6,0.012
heap,2023-07-17|ORCL,5,0.01
heap,2023-07-18|AAPL,3,0.006
heap,2023-07-18|AMD,3,0.006
heap,2023-07-18|ASML,0,0.0
heap,2023-07-18|INTC,0,0.0
heap,2023-07-18|META,0,0.0
heap,2023-07-18|MSFT,1,0.002
heap,2023-07-18|NVDA,2,0.004
heap,2023-07-18|ORCL,4,0.008
heap,2023-07-19|AAPL,3,0.006
heap,2023-07-19|AMD,2,0.004
heap,2023-07-19|ASML,1,0.002
heap,2023-07-19|INTC,5,0.01
heap,2023-07-19|META,5,0.01
heap,2023-07-19|MSFT,2,0.004
heap,2023-07-19|NVDA,1,0.002
heap,2023-07-19|ORCL,6,0.012
heap,2023-07-20|AAPL,0,0.0
heap,2023-07-20|AMD,1,0.002
heap,2023-07-20|ASML,2,0.004
heap,2023-07-20|INTC,3,0.006
heap,2023-07-20|META,3,0.006
heap,2023-07-20|MSFT,3,0.006
heap,2023-07-20|NVDA,3,0.006
heap,2023-07-20|ORCL,2,0.004
heap,2023-07-21|AAPL,1,0.002
heap,2023-07-21|AMD,2,0.004
heap,2023-07-21|ASML,5,0.01
heap,2023-07-21|INTC,3,0.006
heap,2023-07-21|META,3,0.006
heap,2023-07-21|MSFT,2,0.004
heap,2023-07-21|NVDA,3,0.006
heap,2023-07-21|ORCL,5,0.01
heap,2023-07-24|AAPL,1,0.002
heap,2023-07-24|AMD,3,0.006
heap,2023-07-24|ASML,4,0.008
heap,2023-07-24|INTC,1,0.002
heap,2023-07-24|META,7,0.014
heap,2023-07-24|MSFT,4,0.008
heap,2023-07-24|NVDA,3,0.006
heap,2023-07-24|ORCL,2,0.004
heap,2023-07-25|AAPL,1,0.002
heap,2023-07-25|AMD,8,0.016
heap,2023-07-25|ASML,1,0.002
heap,2023-07-25|INTC,0,0.0
heap,2023-07-25|META,0,0.0
heap,2023-07-25|MSFT,3,0.006
heap,2023-07-25|NVDA,1,0.002
heap,2023-07-25|ORCL,2,0.004
heap,2023-07-26|AAPL,2,0.004
heap,2023-07-26|AMD,3,0.006
heap,2023-07-26|ASML,1,0.002
heap,2023-07-26|INTC,2,0.004
heap,2023-07-26|META,1,0.002
heap,2023-07-26|MSFT,0,0.0
heap,2023-07-26|NVDA,3,0.006
heap,2023-07-26|ORCL,1,0.002
heap,2023-07-27|AAPL,2,0.004
heap,2023-07-27|AMD,3,0.006
heap,2023-07-27|ASML,3,0.006
heap,2023-07-27|INTC,1,0.002
heap,2023-07-27|META,2,0.004
heap,2023-07-27|MSFT,3,0.006
heap,2023-07-27|NVDA,1,0.002
heap,2023-07-27|ORCL,2,0.004
heap,2023-07-28|AAPL,0,0.0
heap,2023-07-28|AMD,4,0.008
heap,2023-07-28|ASML,0,0.0
heap,2023-07-28|INTC,2,0.004
heap,2023-07-28|META,1,0.002
heap,2023-07-28|MSFT,2,0.004
heap,2023-07-28|NVDA,2,0.004
heap,2023-07-28|ORCL,4,0.008
heap,2023-07-31|AAPL,1,0.002
heap,2023-07-31|AMD,2,0.004
heap,2023-07-31|ASML,0,0.0
heap,2023-07-31|INTC,1,0.002
heap,2023-07-31|META,5,0.01
heap,2023-07-31|MSFT,2,0.004
heap,2023-07-31|NVDA,2,0.004
heap,2023-07-31|ORCL,3,0.006
heap,2023-08-01|AAPL,1,0.002
heap,2023-08-01|AMD,3,0.006
heap,2023-08-01|ASML,8,0.016
heap,2023-08-01|INTC,3,0.006
heap,2023-08-01|META,3,0.006
heap,2023-08-01|MSFT,2,0.004
heap,2023-08-01|NVDA,0,0.0
heap,2023-08-01|ORCL,2,0.004
heap,2023-08-02|AAPL,2,0.004
heap,2023-08-02|AMD,2,0.004
heap,2023-08-02|ASML,5,0.01
heap,2023-08-02|INTC,1,0.002
heap,2023-08-02|META,3,0.006
heap,2023-08-02|MSFT,4,0.008
heap,2023-08-02|NVDA,4,0.008
heap,2023-08-02|ORCL,2,0.004
heap,2023-08-03|AAPL,2,0.004
heap,2023-08-03|AMD,2,0.004
heap,2023-08-03|ASML,8,0.016
heap,2023-08-03|INTC,1,0.002
heap,2023-08-03|META,6,0.012
heap,2023-08-03|MSFT,1,0.002
heap,2023-08-03|NVDA,3,0.006
heap,2023-08-03|ORCL,1,0.002
heap,2023-08-04|AAPL,3,0.006
heap,2023-08-04|AMD,2,0.004
heap,2023-08-04|ASML,4,0.008
heap,2023-08-04|INTC,0,0.0
heap,2023-08-04|META,2,0.004
heap,2023-08-04|MSFT,1,0.002
heap,2023-08-04|NVDA,3,0.006
heap,2023-08-04|ORCL,1,0.002
heap,2023-08-07|AAPL,0,0.0
heap,2023-08-07|AMD,4,0.008
heap,2023-08-07|ASML,7,0.014
heap,2023-08-07|INTC,2,0.004
heap,2023-08-07|META,1,0.002
heap,2023-08-07|MSFT,0,0.0
heap,2023-08-07|NVDA,2,0.004
heap,2023-08-07|ORCL,1,0.002
heap,2023-08-08|AAPL,4,0.008
heap,2023-08-08|AMD,4,0.008
heap,2023-08-08|ASML,3,0.006
heap,2023-08-08|INTC,6,0.012
heap,2023-08-08|META,5,0.01
heap,2023-08-08|MSFT,4,0.008
heap,2023-08-08|NVDA,2,0.004
heap,2023-08-08|ORCL,4,0.008
heap,2023-08-09|AAPL,3,0.006
heap,2023-08-09|AMD,1,0.002
heap,2023-08-09|ASML,2,0.004
heap,2023-08-09|INTC,1,0.002
heap,2023-08-09|META,4,0.008
heap,2023-08-09|MSFT,0,0.0
heap,2023-08-09|NVDA,1,0.002
heap,2023-08-09|ORCL,2,0.004
heap,2023-08-10|AAPL,3,0.006
heap,2023-08-10|AMD,2,0.004
heap,2023-08-10|ASML,2,0.004
heap,2023-08-10|INTC,7,0.014
heap,2023-08-10|META,2,0.004
heap,2023-08-10|MSFT,3,0.006
heap,2023-08-10|NVDA,1,0.002
heap,2023-08-10|ORCL,2,0.004
heap,2023-08-11|AAPL,2,0.004
heap,2023-08-11|AMD,1,0.002
heap,2023-08-11|ASML,3,0.006
heap,2023-08-11|INTC,4,0.008
heap,2023-08-11|META,3,0.006
heap,2023-08-11|MSFT,0,0.0
heap,2023-08-11|NVDA,4,0.008
heap,2023-08-11|ORCL,2,0.004
heap,2023-08-14|AAPL,1,0.002
heap,2023-08-14|AMD,3,0.006
heap,2023-08-14|ASML,5,0.01
heap,2023-08-14|INTC,1,0.002
heap,2023-08-14|META,5,0.01
heap,2023-08-14|MSFT,4,0.008
heap,2023-08-14|NVDA,4,0.008
heap,2023-08-14|ORCL,2,0.004
heap,2023-08-15|AAPL,1,0.002
heap,2023-08-15|AMD,3,0.006
heap,2023-08-15|ASML,4,0.008
heap,2023-08-15|INTC,3,0.006
heap,2023-08-15|META,4,0.008
heap,2023-08-15|MSFT,4,0.008
heap,2023-08-15|NVDA,8,0.016
heap,2023-08-15|ORCL,2,0.004
heap,2023-08-16|AAPL,1,0.002
heap,2023-08-16|AMD,3,0.006
heap,2023-08-16|ASML,2,0.004
heap,2023-08-16|INTC,2,0.004
heap,2023-08-16|META,2,0.004
heap,2023-08-16|MSFT,7,0.014
heap,2023-08-16|NVDA,1,0.002
heap,2023-08-16|ORCL,1,0.002
heap,2023-08-17|AAPL,4,0.008
heap,2023-08-17|AMD,1,0.002
heap,2023-08-17|ASML,2,0.004
heap,2023-08-17|INTC,6,0.012
heap,2023-08-17|META,2,0.004
heap,2023-08-17|MSFT,4,0.008
heap,2023-08-17|NVDA,3,0.006
heap,2023-08-17|ORCL,3,0.006
heap,2023-08-18|AAPL,5,0.01
heap,2023-08-18|AMD,2,0.004
heap,2023-08-18|ASML,4,0.008
heap,2023-08-18|INTC,8,0.016
heap,2023-08-18|META,3,0.006
heap,2023-08-18|MSFT,1,0.002
heap,2023-08-18|NVDA,1,0.002
heap,2023-08-18|ORCL,1,0.002
heap,2023-08-21|AAPL,2,0.004
heap,2023-08-21|AMD,1,0.002
heap,2023-08-21|ASML,3,0.006
heap,2023-08-21|INTC,3,0.006
heap,2023-08-21|META,4,0.008
heap,2023-08-21|MSFT,1,0.002
heap,2023-08-21|NVDA,0,0.0
heap,2023-08-21|ORCL,2,0.004
heap,2023-08-22|AAPL,3,0.006
heap,2023-08-22|AMD,2,0.004
heap,2023-08-22|ASML,1,0.002
heap,2023-08-22|INTC,1,0.002
heap,2023-08-22|META,3,0.006
heap,2023-08-22|MSFT,3,0.006
heap,2023-08-22|NVDA,4,0.008
heap,2023-08-22|ORCL,3,0.006
heap,2023-08-23|AAPL,0,0.0
heap,2023-08-23|AMD,5,0.01
heap,2023-08-23|ASML,2,0.004
heap,2023-08-23|INTC,3,0.006
heap,2023-08-23|META,2,0.004
heap,2023-08-23|MSFT,1,0.002
heap,2023-08-23|NVDA,1,0.002
heap,2023-08-23|ORCL,1,0.002
heap,2023-08-24|AAPL,0,0.0
heap,2023-08-24|AMD,4,0.008
heap,2023-08-24|ASML,0,0.0
heap,2023-08-24|INTC,7,0.014
heap,2023-08-24|META,1,0.002
heap,2023-08-24|MSFT,5,0.01
heap,2023-08-24|NVDA,3,0.006
heap,2023-08-24|ORCL,5,0.01
heap,2023-08-25|AAPL,3,0.006
heap,2023-08-25|AMD,0,0.0
heap,2023-08-25|ASML,4,0.008
heap,2023-08-25|INTC,0,0.0
heap,2023-08-25|META,0,0.0
heap,2023-08-25|MSFT,4,0.008
heap,2023-08-25|NVDA,3,0.006
heap,2023-08-25|ORCL,6,0.012
heap,2023-08-28|AAPL,7,0.014
heap,2023-08-28|AMD,3,0.006
heap,2023-08-28|ASML,3,0.006
heap,2023-08-28|INTC,2,0.004
heap,2023-08-28|META,6,0.012
heap,2023-08-28|MSFT,1,0.002
heap,2023-08-28|NVDA,0,0.0
heap,2023-08-28|ORCL,2,0.004
heap,2023-08-29|AAPL,3,0.006
heap,2023-08-29|AMD,3,0.006
heap,2023-08-29|ASML,3,0.006
heap,2023-08-29|INTC,5,0.01
heap,2023-08-29|META,1,0.002
heap,2023-08-29|MSFT,1,0.002
heap,2023-08-29|NVDA,1,0.002
heap,2023-08-29|ORCL,1,0.002
heap,2023-08-30|AAPL,2,0.004
heap,2023-08-30|AMD,2,0.004
heap,2023-08-30|ASML,2,0.004
heap,2023-08-30|INTC,0,0.0
heap,2023-08-30|META,5,0.01
heap,2023-08-30|MSFT,4,0.008
heap,2023-08-30|NVDA,0,0.0
heap,2023-08-30|ORCL,2,0.004
heap,2023-08-31|AAPL,5,0.01
heap,2023-08-31|AMD,0,0.0
heap,2023-08-31|ASML,2,0.004
heap,2023-08-31|INTC,2,0.004
heap,2023-08-31|META,1,0.002
heap,2023-08-31|MSFT,3,0.006
heap,2023-08-31|NVDA,3,0.006
heap,2023-08-31|ORCL,6,0.012
heap,2023-09-01|AAPL,3,0.006
heap,2023-09-01|AMD,3,0.006
heap,2023-09-01|ASML,3,0.006
heap,2023-09-01|INTC,1,0.002
heap,2023-09-01|META,5,0.01
heap,2023-09-01|MSFT,2,0.004
heap,2023-09-01|NVDA,8,0.016
heap,2023-09-01|ORCL,1,0.002
heap,2023-09-05|AAPL,2,0.004
heap,2023-09-05|AMD,4,0.008
heap,2023-09-05|ASML,3,0.006
heap,2023-09-05|INTC,0,0.0
heap,2023-09-05|META,3,0.006
heap,2023-09-05|MSFT,2,0.004
heap,2023-09-05|NVDA,0,0.0
heap,2023-09-05|ORCL,3,0.006
heap,2023-09-06|AAPL,1,0.002
heap,2023-09-06|AMD,0,0.0
heap,2023-09-06|ASML,2,0.004
heap,2023-09-06|INTC,1,0.002
heap,2023-09-06|META,1,0.002
heap,2023-09-06|MSFT,1,0.002
heap,2023-09-06|NVDA,0,0.0
heap,2023-09-06|ORCL,4,0.008
heap,2023-09-07|AAPL,0,0.0
heap,2023-09-07|AMD,4,0.008
heap,2023-09-07|ASML,3,0.006
heap,2023-09-07|INTC,2,0.004
heap,2023-09-07|META,0,0.0
heap,2023-09-07|MSFT,0,0.0
heap,2023-09-07|NVDA,1,0.002
heap,2023-09-07|ORCL,3,0.006
heap,2023-09-08|AAPL,2,0.004
heap,2023-09-08|AMD,3,0.006
heap,2023-09-08|ASML,4,0.008
heap,2023-09-08|INTC,4,0.008
heap,2023-09-08|META,4,0.008
heap,2023-09-08|MSFT,3,0.006
heap,2023-09-08|NVDA,1,0.002
heap,2023-09-08|ORCL,2,0.004
heap,2023-09-11|AAPL,3,0.006
heap,2023-09-11|AMD,6,0.012
heap,2023-09-11|ASML,3,0.006
heap,2023-09-11|INTC,6,0.012
heap,2023-09-11|META,1,0.002
heap,2023-09-11|MSFT,4,0.008
heap,2023-09-11|NVDA,2,0.004
heap,2023-09-11|ORCL,3,0.006
heap,2023-09-12|AAPL,4,0.008
heap,2023-09-12|AMD,1,0.002
heap,2023-09-12|ASML,6,0.012
heap,2023-09-12|INTC,3,0.006
heap,2023-09-12|META,4,0.008
heap,2023-09-12|MSFT,0,0.0
heap,2023-09-12|NVDA,1,0.002
heap,2023-09-12|ORCL,4,0.008
heap,2023-09-13|AAPL,0,0.0
heap,2023-09-13|AMD,5,0.01
heap,2023-09-13|ASML,1,0.002
heap,2023-09-13|INTC,1,0.002
heap,2023-09-13|META,1,0.002
heap,2023-09-13|MSFT,0,0.0
heap,2023-09-13|NVDA,4,0.008
heap,2023-09-13|ORCL,2,0.004
heap,2023-09-14|AAPL,2,0.004
heap,2023-09-14|AMD,3,0.006
heap,2023-09-14|ASML,4,0.008
heap,2023-09-14|INTC,3,0.006
heap,2023-09-14|META,2,0.004
heap,2023-09-14|MSFT,2,0.004
heap,2023-09-14|NVDA,2,0.004
heap,2023-09-14|ORCL,6,0.012
heap,2023-09-15|AAPL,2,0.004
heap,2023-09-15|AMD,5,0.01
heap,2023-09-15|ASML,3,0.006
heap,2023-09-15|INTC,5,0.01
heap,2023-09-15|META,0,0.0
heap,2023-09-15|MSFT,2,0.004
heap,2023-09-15|NVDA,1,0.002
heap,2023-09-15|ORCL,0,0.0
heap,2023-09-18|AAPL,2,0.004
heap,2023-09-18|AMD,3,0.006
heap,2023-09-18|ASML,5,0.01
heap,2023-09-18|INTC,5,0.01
heap,2023-09-18|META,1,0.002
heap,2023-09-18|MSFT,3,0.006
heap,2023-09-18|NVDA,1,0.002
heap,2023-09-18|ORCL,0,0.0
heap,2023-09-19|AAPL,2,0.004
heap,2023-09-19|AMD,0,0.0
heap,2023-09-19|ASML,2,0.004
heap,2023-09-19|INTC,1,0.002
heap,2023-09-19|META,3,0.006
heap,2023-09-19|MSFT,1,0.002
heap,2023-09-19|NVDA,3,0.006
heap,2023-09-19|ORCL,0,0.0
heap,2023-09-20|AAPL,3,0.006
heap,2023-09-20|AMD,2,0.004
heap,2023-09-20|ASML,1,0.002
heap,2023-09-20|INTC,2,0.004
heap,2023-09-20|META,6,0.012
heap,2023-09-20|MSFT,4,0.008
heap,2023-09-20|NVDA,4,0.008
heap,2023-09-20|ORCL,1,0.002
heap,2023-09-21|AAPL,3,0.006
heap,2023-09-21|AMD,5,0.01
heap,2023-09-21|ASML,2,0.004
heap,2023-09-21|INTC,2,0.004
heap,2023-09-21|META,2,0.004
heap,2023-09-21|MSFT,2,0.004
heap,2023-09-21|NVDA,4,0.008
heap,2023-09-21|ORCL,2,0.004
heap,2023-09-22|AAPL,5,0.01
heap,2023-09-22|AMD,5,0.01
heap,2023-09-22|ASML,4,0.008
heap,2023-09-22|INTC,1,0.002
heap,2023-09-22|META,0,0.0
heap,2023-09-22|MSFT,0,0.0
heap,2023-09-22|NVDA,5,0.01
heap,2023-09-22|ORCL,3,0.006
heap,2023-09-25|AAPL,3,0.006
heap,2023-09-25|AMD,3,0.006
heap,2023-09-25|ASML,1,0.002
heap,2023-09-25|INTC,2,0.004
heap,2023-09-25|META,2,0.004
heap,2023-09-25|MSFT,4,0.008
heap,2023-09-25|NVDA,3,0.006
heap,2023-09-25|ORCL,2,0.004
heap,2023-09-26|AAPL,2,0.004
heap,2023-09-26|AMD,2,0.004
heap,2023-09-26|ASML,2,0.004
heap,2023-09-26|INTC,1,0.002
heap,2023-09-26|META,3,0.006
heap,2023-09-26|MSFT,5,0.01
heap,2023-09-26|NVDA,2,0.004
heap,2023-09-26|ORCL,2,0.004
heap,2023-09-27|AAPL,2,0.004
heap,2023-09-27|AMD,5,0.01
heap,2023-09-27|ASML,2,0.004
heap,2023-09-27|INTC,1,0.002
heap,2023-09-27|META,1,0.002
heap,2023-09-27|MSFT,2,0.004
heap,2023-09-27|NVDA,5,0.01
heap,2023-09-27|ORCL,2,0.004
heap,2023-09-28|AAPL,0,0.0
heap,2023-09-28|AMD,3,0.006
heap,2023-09-28|ASML,1,0.002
heap,2023-09-28|INTC,4,0.008
heap,2023-09-28|META,2,0.004
heap,2023-09-28|MSFT,7,0.014
heap,2023-09-28|NVDA,0,0.0
heap,2023-09-28|ORCL,2,0.004
heap,2023-09-29|AAPL,2,0.004
heap,2023-09-29|AMD,2,0.004
heap,2023-09-29|ASML,1,0.002
heap,2023-09-29|INTC,0,0.0
heap,2023-09-29|META,2,0.004
heap,2023-09-29|MSFT,3,0.006
heap,2023-09-29|NVDA,5,0.01
heap,2023-09-29|ORCL,4,0.008
heap,2023-10-02|AAPL,4,0.008
heap,2023-10-02|AMD,0,0.0
heap,2023-10-02|ASML,1,0.002
heap,2023-10-02|INTC,2,0.004
heap,2023-10-02|META,3,0.006
heap,2023-10-02|MSFT,2,0.004
heap,2023-10-02|NVDA,4,0.008
heap,2023-10-02|ORCL,1,0.002
heap,2023-10-03|AAPL,3,0.006
heap,2023-10-03|AMD,4,0.008
heap,2023-10-03|ASML,1,0.002
heap,2023-10-03|INTC,2,0.004
heap,2023-10-03|META,3,0.006
heap,2023-10-03|MSFT,1,0.002
heap,2023-10-03|NVDA,5,0.01
heap,2023-10-03|ORCL,0,0.0
heap,2023-10-04|AAPL,5,0.01
heap,2023-10-04|AMD,0,0.0
heap,2023-10-04|ASML,1,0.002
heap,2023-10-04|INTC,4,0.008
heap,2023-10-04|META,4,0.008
heap,2023-10-04|MSFT,5,0.01
heap,2023-10-04|NVDA,5,0.01
heap,2023-10-04|ORCL,2,0.004
heap,2023-10-05|AAPL,3,0.006
heap,2023-10-05|AMD,3,0.006
heap,2023-10-05|ASML,3,0.006
heap,2023-10-05|INTC,3,0.006
heap,2023-10-05|META,5,0.01
heap,2023-10-05|MSFT,3,0.006
heap,2023-10-05|NVDA,3,0.006
heap,2023-10-05|ORCL,2,0.004
heap,2023-10-06|AAPL,3,0.006
heap,2023-10-06|AMD,5,0.01
heap,2023-10-06|ASML,1,0.002
heap,2023-10-06|INTC,6,0.012
heap,2023-10-06|META,0,0.0
heap,2023-10-06|MSFT,3,0.006
heap,2023-10-06|NVDA,3,0.006
heap,2023-10-06|ORCL,4,0.008
heap,2023-10-09|AAPL,2,0.004
heap,2023-10-09|AMD,3,0.006
heap,2023-10-09|ASML,2,0.004
heap,2023-10-09|INTC,3,0.006
heap,2023-10-09|META,1,0.002
heap,2023-10-09|MSFT,3,0.006
heap,2023-10-09|NVDA,3,0.006
heap,2023-10-09|ORCL,1,0.002
heap,2023-10-10|AAPL,1,0.002
heap,2023-10-10|AMD,1,0.002
heap,2023-10-10|ASML,4,0.008
heap,2023-10-10|INTC,1,0.002
heap,2023-10-10|META,5,0.01
heap,2023-10-10|MSFT,0,0.0
heap,2023-10-10|NVDA,2,0.004
heap,2023-10-10|ORCL,3,0.006
heap,2023-10-11|AAPL,1,0.002
heap,2023-10-11|AMD,4,0.008
heap,2023-10-11|ASML,4,0.008
heap,2023-10-11|INTC,1,0.002
heap,2023-10-11|META,1,0.002
heap,2023-10-11|MSFT,0,0.0
heap,2023-10-11|NVDA,4,0.008
heap,2023-10-11|ORCL,1,0.002
heap,2023-10-12|AAPL,2,0.004
heap,2023-10-12|AMD,4,0.008
heap,2023-10-12|ASML,4,0.008
heap,2023-10-12|INTC,3,0.006
heap,2023-10-12|META,1,0.002
heap,2023-10-12|MSFT,4,0.008
heap,2023-10-12|NVDA,3,0.006
heap,2023-10-12|ORCL,2,0.004
heap,2023-10-13|AAPL,0,0.0
heap,2023-10-13|AMD,2,0.004
heap,2023-10-13|ASML,2,0.004
heap,2023-10-13|INTC,3,0.006
heap,2023-10-13|META,2,0.004
heap,2023-10-13|MSFT,2,0.004
heap,2023-10-13|NVDA,0,0.0
heap,2023-10-13|ORCL,1,0.002
heap,2023-10-16|AAPL,2,0.004
heap,2023-10-16|AMD,3,0.006
heap,2023-10-16|ASML,2,0.004
heap,2023-10-16|INTC,1,0.002
heap,2023-10-16|META,4,0.008
heap,2023-10-16|MSFT,2,0.004
heap,2023-10-16|NVDA,1,0.002
heap,2023-10-16|ORCL,0,0.0
heap,2023-10-17|AAPL,1,0.002
heap,2023-10-17|AMD,2,0.004
heap,2023-10-17|ASML,2,0.004
heap,2023-10-17|INTC,4,0.008
heap,2023-10-17|META,3,0.006
heap,2023-10-17|MSFT,1,0.002
heap,2023-10-17|NVDA,4,0.008
heap,2023-10-17|ORCL,2,0.004
heap,2023-10-18|AAPL,3,0.006
heap,2023-10-18|AMD,1,0.002
heap,2023-10-18|ASML,2,0.004
heap,2023-10-18|INTC,3,0.006
heap,2023-10-18|META,1,0.002
heap,2023-10-18|MSFT,3,0.006
heap,2023-10-18|NVDA,3,0.006
heap,2023-10-18|ORCL,6,0.012
heap,2023-10-19|AAPL,3,0.006
heap,2023-10-19|AMD,2,0.004
heap,2023-10-19|ASML,2,0.004
heap,2023-10-19|INTC,7,0.014
heap,2023-10-19|META,2,0.004
heap,2023-10-19|MSFT,4,0.008
heap,2023-10-19|NVDA,3,0.006
heap,2023-10-19|ORCL,2,0.004
heap,2023-10-20|AAPL,1,0.002
heap,2023-10-20|AMD,6,0.012
heap,2023-10-20|ASML,4,0.008
heap,2023-10-20|INTC,1,0.002
heap,2023-10-20|META,3,0.006
heap,2023-10-20|MSFT,3,0.006
heap,2023-10-20|NVDA,1,0.002
heap,2023-10-20|ORCL,3,0.006
heap,2023-10-23|AAPL,1,0.002
heap,2023-10-23|AMD,2,0.004
heap,2023-10-23|ASML,4,0.008
heap,2023-10-23|INTC,1,0.002
heap,2023-10-23|META,2,0.004
heap,2023-10-23|MSFT,6,0.012
heap,2023-10-23|NVDA,0,0.0
heap,2023-10-23|ORCL,2,0.004
heap,2023-10-24|AAPL,4,0.008
heap,2023-10-24|AMD,3,0.006
heap,2023-10-24|ASML,3,0.006
heap,2023-10-24|INTC,3,0.006
heap,2023-10-24|META,3,0.006
heap,2023-10-24|MSFT,2,0.004
heap,2023-10-24|NVDA,4,0.008
heap,2023-10-24|ORCL,2,0.004
heap,2023-10-25|AAPL,2,0.004
heap,2023-10-25|AMD,5,0.01
heap,2023-10-25|ASML,3,0.006
heap,2023-10-25|INTC,2,0.004
heap,2023-10-25|META,1,0.002
heap,2023-10-25|MSFT,0,0.0
heap,2023-10-25|NVDA,5,0.01
heap,2023-10-25|ORCL,1,0.002
heap,2023-10-26|AAPL,2,0.004
heap,2023-10-26|AMD,1,0.002
heap,2023-10-26|ASML,1,0.002
heap,2023-10-26|INTC,2,0.004
heap,2023-10-26|META,5,0.01
heap,2023-10-26|MSFT,0,0.0
heap,2023-10-26|NVDA,2,0.004
heap,2023-10-26|ORCL,1,0.002
heap,2023-10-27|AAPL,2,0.004
heap,2023-10-27|AMD,3,0.006
heap,2023-10-27|ASML,3,0.006
heap,2023-10-27|INTC,3,0.006
heap,2023-10-27|META,5,0.01
heap,2023-10-27|MSFT,5,0.01
heap,2023-10-27|NVDA,1,0.002
heap,2023-10-27|ORCL,1,0.002
heap,2023-10-30|AAPL,5,0.01
heap,2023-10-30|AMD,1,0.002
heap,2023-10-30|ASML,3,0.006
heap,2023-10-30|INTC,2,0.004
heap,2023-10-30|META,3,0.006
heap,2023-10-30|MSFT,3,0.006
heap,2023-10-30|NVDA,3,0.006
heap,2023-10-30|ORCL,4,0.008
heap,2023-10-31|AAPL,1,0.002
heap,2023-10-31|AMD,5,0.01
heap,2023-10-31|ASML,4,0.008
heap,2023-10-31|INTC,6,0.012
heap,2023-10-31|META,4,0.008
heap,2023-10-31|MSFT,4,0.008
